EventTime	AirTemp	RH	DP	ChuckTemp	ModTemp	sLid	sVacuu	sPressure
20230313114403	20.17	0.16	-54.47	20.87	0	1	0	0
20230313114404	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114405	20.14	0.1	-58.31	20.86	0	1	0	0
20230313114406	20.15	0.18	-53.5	20.86	0	1	0	0
20230313114407	20.15	0.18	-53.5	20.87	0	1	0	0
20230313114408	20.14	0.16	-54.49	20.87	0	1	0	0
20230313114409	20.14	0.08	-60.08	20.86	0	1	0	0
20230313114411	20.15	0.18	-53.5	20.87	0	1	0	0
20230313114412	20.15	0.18	-53.5	20.87	0	1	0	0
20230313114413	20.15	0.14	-55.59	20.87	0	1	0	0
20230313114414	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114415	20.15	0.1	-58.31	20.87	0	1	0	0
20230313114416	20.14	0.16	-54.49	20.87	0	1	0	0
20230313114417	20.18	0.12	-56.83	20.87	0	1	0	0
20230313114418	20.15	0.1	-58.31	20.87	0	1	0	0
20230313114419	20.17	0.08	-60.06	20.86	0	1	0	0
20230313114420	20.14	0.18	-53.51	20.87	0	1	0	0
20230313114421	20.14	0.16	-54.49	20.87	0	1	0	0
20230313114422	20.15	0.18	-53.5	20.87	0	1	0	0
20230313114423	20.14	0.16	-54.49	20.87	0	1	0	0
20230313114425	20.17	0.14	-55.58	20.87	0	1	0	0
20230313114426	20.17	0.08	-60.06	20.87	0	1	0	0
20230313114427	20.15	0.18	-53.5	20.87	0	1	0	0
20230313114428	20.14	0.16	-54.49	20.86	0	1	0	0
20230313114429	20.12	0.12	-56.86	20.86	0	1	0	0
20230313114430	20.12	0.12	-56.86	20.86	0	1	0	0
20230313114431	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114432	20.14	0.08	-60.08	20.86	0	1	0	0
20230313114433	20.14	0.1	-58.31	20.87	0	1	0	0
20230313114434	20.14	0.08	-60.08	20.86	0	1	0	0
20230313114435	20.15	0.16	-54.48	20.86	0	1	0	0
20230313114436	20.14	0.08	-60.08	20.87	0	1	0	0
20230313114437	20.14	0.04	-65.34	20.84	0	1	0	0
20230313114438	20.17	0.18	-53.49	20.86	0	1	0	0
20230313114440	20.17	0.06	-62.28	20.87	0	1	0	0
20230313114441	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114442	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114443	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114444	20.15	0.12	-56.84	20.86	0	1	0	0
20230313114445	20.17	0.08	-60.06	20.86	0	1	0	0
20230313114446	20.15	0.08	-60.07	20.87	0	1	0	0
20230313114447	20.15	0.16	-54.48	20.86	0	1	0	0
20230313114448	20.18	0.14	-55.57	20.87	0	1	0	0
20230313114449	20.15	0.14	-55.59	20.87	0	1	0	0
20230313114450	20.14	0.16	-54.49	20.86	0	1	0	0
20230313114451	20.17	0.12	-56.83	20.86	0	1	0	0
20230313114452	20.17	0.08	-60.06	20.86	0	1	0	0
20230313114454	20.14	0.1	-58.31	20.87	0	1	0	0
20230313114455	20.14	0.18	-53.51	20.87	0	1	0	0
20230313114456	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114457	20.15	0.12	-56.84	20.86	0	1	0	0
20230313114458	20.18	0.12	-56.83	20.87	0	1	0	0
20230313114459	20.15	0.08	-60.07	20.87	0	1	0	0
20230313114500	20.15	0.16	-54.48	20.86	0	1	0	0
20230313114501	20.18	0.18	-53.48	20.86	0	1	0	0
20230313114502	20.14	0.14	-55.59	20.87	0	1	0	0
20230313114503	20.17	0.16	-54.47	20.87	0	1	0	0
20230313114504	20.15	0.08	-60.07	20.87	0	1	0	0
20230313114505	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114506	20.11	0.1	-58.33	20.86	0	1	0	0
20230313114507	20.14	0.08	-60.08	20.87	0	1	0	0
20230313114509	20.15	0.22	-51.8	20.87	0	1	0	0
20230313114510	20.17	0.08	-60.06	20.87	0	1	0	0
20230313114511	20.17	0.12	-56.83	20.86	0	1	0	0
20230313114512	20.14	0.12	-56.85	20.87	0	1	0	0
20230313114513	20.14	0.2	-52.62	20.86	0	1	0	0
20230313114514	20.12	0.16	-54.5	20.87	0	1	0	0
20230313114515	20.15	0.1	-58.31	20.87	0	1	0	0
20230313114516	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114517	20.12	0.12	-56.86	20.87	0	1	0	0
20230313114518	20.14	0.18	-53.51	20.87	0	1	0	0
20230313114519	20.14	0.14	-55.59	20.87	0	1	0	0
20230313114520	20.15	0.18	-53.5	20.86	0	1	0	0
20230313114521	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114522	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114524	20.15	0.08	-60.07	20.86	0	1	0	0
20230313114525	20.15	0.12	-56.84	20.86	0	1	0	0
20230313114526	20.15	0.14	-55.59	20.87	0	1	0	0
20230313114527	20.14	0.16	-54.49	20.87	0	1	0	0
20230313114528	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114529	20.15	0.1	-58.31	20.88	0	1	0	0
20230313114530	20.17	0.1	-58.3	20.86	0	1	0	0
20230313114531	20.17	0.14	-55.58	20.87	0	1	0	0
20230313114532	20.12	0.12	-56.86	20.86	0	1	0	0
20230313114533	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114534	20.12	0.12	-56.86	20.87	0	1	0	0
20230313114535	20.14	0.1	-58.31	20.87	0	1	0	0
20230313114536	20.17	0.08	-60.06	20.87	0	1	0	0
20230313114537	20.17	0.08	-60.06	20.87	0	1	0	0
20230313114538	20.14	0.14	-55.59	20.87	0	1	0	0
20230313114540	20.15	0.14	-55.59	20.86	0	1	0	0
20230313114541	20.15	0.08	-60.07	20.87	0	1	0	0
20230313114542	20.15	0.1	-58.31	20.87	0	1	0	0
20230313114543	20.15	0.18	-53.5	20.87	0	1	0	0
20230313114544	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114545	20.15	0.16	-54.48	20.86	0	1	0	0
20230313114546	20.14	0.16	-54.49	20.87	0	1	0	0
20230313114547	20.15	0.1	-58.31	20.86	0	1	0	0
20230313114548	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114549	20.14	0.12	-56.85	20.86	0	1	0	0
20230313114550	20.17	0.2	-52.6	20.86	0	1	0	0
20230313114551	20.12	0.1	-58.32	20.87	0	1	0	0
20230313114552	20.15	0.14	-55.59	20.87	0	1	0	0
20230313114553	20.12	0.14	-55.6	20.87	0	1	0	0
20230313114555	20.15	0.16	-54.48	20.86	0	1	0	0
20230313114556	20.17	0.16	-54.47	20.87	0	1	0	0
20230313114557	20.17	0.16	-54.47	20.87	0	1	0	0
20230313114558	20.15	0.14	-55.59	20.87	0	1	0	0
20230313114559	20.15	0.12	-56.84	20.86	0	1	0	0
20230313114600	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114601	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114602	20.12	0.16	-54.5	20.86	0	1	0	0
20230313114603	20.17	0.14	-55.58	20.87	0	1	0	0
20230313114604	20.15	0.2	-52.61	20.86	0	1	0	0
20230313114605	20.15	0.14	-55.59	20.87	0	1	0	0
20230313114606	20.14	0.18	-53.51	20.87	0	1	0	0
20230313114607	20.17	0.16	-54.47	20.86	0	1	0	0
20230313114608	20.15	0.18	-53.5	20.87	0	1	0	0
20230313114610	20.14	0.1	-58.31	20.84	0	1	0	0
20230313114611	20.17	0.12	-56.83	20.86	0	1	0	0
20230313114612	20.15	0.08	-60.07	20.87	0	1	0	0
20230313114613	20.17	0.1	-58.3	20.86	0	1	0	0
20230313114614	20.14	0.16	-54.49	20.88	0	1	0	0
20230313114615	20.15	0.14	-55.59	20.87	0	1	0	0
20230313114616	20.15	0.06	-62.29	20.86	0	1	0	0
20230313114617	20.14	0.16	-54.49	20.87	0	1	0	0
20230313114618	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114619	20.17	0.18	-53.49	20.87	0	1	0	0
20230313114620	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114621	20.17	0.1	-58.3	20.87	0	1	0	0
20230313114622	20.17	0.1	-58.3	20.87	0	1	0	0
20230313114623	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114625	20.14	0.14	-55.59	20.86	0	1	0	0
20230313114626	20.18	0.14	-55.57	20.87	0	1	0	0
20230313114627	20.15	0.1	-58.31	20.87	0	1	0	0
20230313114628	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114629	20.17	0.12	-56.83	20.86	0	1	0	0
20230313114630	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114631	20.15	0.16	-54.48	20.86	0	1	0	0
20230313114632	20.14	0.14	-55.59	20.87	0	1	0	0
20230313114633	20.17	0.12	-56.83	20.86	0	1	0	0
20230313114634	20.15	0.08	-60.07	20.86	0	1	0	0
20230313114635	20.14	0.12	-56.85	20.87	0	1	0	0
20230313114636	20.18	0.08	-60.06	20.87	0	1	0	0
20230313114637	20.18	0.18	-53.48	20.86	0	1	0	0
20230313114638	20.15	0.12	-56.84	20.86	0	1	0	0
20230313114640	20.18	0.08	-60.06	20.86	0	1	0	0
20230313114641	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114642	20.17	0.16	-54.47	20.88	0	1	0	0
20230313114643	20.12	0.1	-58.32	20.86	0	1	0	0
20230313114644	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114645	20.14	0.1	-58.31	20.87	0	1	0	0
20230313114646	20.15	0.16	-54.48	20.86	0	1	0	0
20230313114647	20.14	0.08	-60.08	20.87	0	1	0	0
20230313114648	20.15	0.1	-58.31	20.86	0	1	0	0
20230313114649	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114650	20.14	0.1	-58.31	20.87	0	1	0	0
20230313114651	20.18	0.14	-55.57	20.87	0	1	0	0
20230313114652	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114653	20.18	0.22	-51.78	20.87	0	1	0	0
20230313114655	20.15	0.1	-58.31	20.87	0	1	0	0
20230313114656	20.14	0.06	-62.3	20.87	0	1	0	0
20230313114657	20.17	0.14	-55.58	20.87	0	1	0	0
20230313114658	20.17	0.08	-60.06	20.87	0	1	0	0
20230313114659	20.15	0.1	-58.31	20.87	0	1	0	0
20230313114700	20.15	0.1	-58.31	20.87	0	1	0	0
20230313114701	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114702	20.17	0.12	-56.83	20.86	0	1	0	0
20230313114703	20.17	0.08	-60.06	20.86	0	1	0	0
20230313114704	20.14	0.2	-52.62	20.86	0	1	0	0
20230313114705	20.17	0.1	-58.3	20.86	0	1	0	0
20230313114706	20.15	0.12	-56.84	20.86	0	1	0	0
20230313114707	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114708	20.14	0.12	-56.85	20.86	0	1	0	0
20230313114710	20.15	0.14	-55.59	20.86	0	1	0	0
20230313114711	20.14	0.06	-62.3	20.87	0	1	0	0
20230313114712	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114713	20.15	0.2	-52.61	20.88	0	1	0	0
20230313114714	20.15	0.1	-58.31	20.87	0	1	0	0
20230313114715	20.15	0.08	-60.07	20.87	0	1	0	0
20230313114716	20.17	0.1	-58.3	20.87	0	1	0	0
20230313114717	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114718	20.14	0.12	-56.85	20.87	0	1	0	0
20230313114719	20.15	0.2	-52.61	20.87	0	1	0	0
20230313114720	20.14	0.06	-62.3	20.87	0	1	0	0
20230313114721	20.17	0.08	-60.06	20.87	0	1	0	0
20230313114722	20.17	0.16	-54.47	20.87	0	1	0	0
20230313114723	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114724	20.17	0.14	-55.58	20.87	0	1	0	0
20230313114726	20.14	0.08	-60.08	20.87	0	1	0	0
20230313114727	20.15	0.08	-60.07	20.87	0	1	0	0
20230313114728	20.17	0.14	-55.58	20.88	0	1	0	0
20230313114729	20.15	0.06	-62.29	20.87	0	1	0	0
20230313114730	20.14	0.16	-54.49	20.87	0	1	0	0
20230313114731	20.15	0.08	-60.07	20.86	0	1	0	0
20230313114732	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114733	20.14	0.14	-55.59	20.87	0	1	0	0
20230313114734	20.15	0.18	-53.5	20.87	0	1	0	0
20230313114735	20.12	0.08	-60.09	20.87	0	1	0	0
20230313114736	20.14	0.1	-58.31	20.87	0	1	0	0
20230313114737	20.17	0.14	-55.58	20.87	0	1	0	0
20230313114738	20.15	0.08	-60.07	20.87	0	1	0	0
20230313114739	20.17	0.14	-55.58	20.87	0	1	0	0
20230313114741	20.15	0.14	-55.59	20.87	0	1	0	0
20230313114742	20.17	0.14	-55.58	20.87	0	1	0	0
20230313114743	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114744	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114745	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114746	20.15	0.18	-53.5	20.87	0	1	0	0
20230313114747	20.15	0.04	-65.34	20.87	0	1	0	0
20230313114748	20.15	0.18	-53.5	20.87	0	1	0	0
20230313114749	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114750	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114751	20.15	0.14	-55.59	20.87	0	1	0	0
20230313114752	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114753	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114754	20.15	0.14	-55.59	20.87	0	1	0	0
20230313114756	20.17	0.1	-58.3	20.87	0	1	0	0
20230313114757	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114758	20.17	0.16	-54.47	20.87	0	1	0	0
20230313114759	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114800	20.17	0.18	-53.49	20.87	0	1	0	0
20230313114801	20.17	0.14	-55.58	20.87	0	1	0	0
20230313114802	20.17	0.08	-60.06	20.87	0	1	0	0
20230313114803	20.14	0.2	-52.62	20.87	0	1	0	0
20230313114804	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114805	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114806	20.15	0.1	-58.31	20.88	0	1	0	0
20230313114807	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114808	20.15	0.14	-55.59	20.87	0	1	0	0
20230313114809	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114811	20.18	0.12	-56.83	20.87	0	1	0	0
20230313114812	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114813	20.17	0.18	-53.49	20.88	0	1	0	0
20230313114814	20.15	0.18	-53.5	20.87	0	1	0	0
20230313114815	20.15	0.08	-60.07	20.87	0	1	0	0
20230313114816	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114817	20.15	0.12	-56.84	20.88	0	1	0	0
20230313114818	20.17	0.1	-58.3	20.87	0	1	0	0
20230313114819	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114820	20.17	0.08	-60.06	20.87	0	1	0	0
20230313114821	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114822	20.15	0.1	-58.31	20.87	0	1	0	0
20230313114823	20.14	0.12	-56.85	20.86	0	1	0	0
20230313114824	20.17	0.16	-54.47	20.87	0	1	0	0
20230313114826	20.17	0.2	-52.6	20.87	0	1	0	0
20230313114827	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114828	20.17	0.14	-55.58	20.87	0	1	0	0
20230313114829	20.17	0.16	-54.47	20.87	0	1	0	0
20230313114830	20.15	0.06	-62.29	20.88	0	1	0	0
20230313114831	20.15	0.08	-60.07	20.87	0	1	0	0
20230313114832	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114833	20.17	0.14	-55.58	20.87	0	1	0	0
20230313114834	20.15	0.14	-55.59	20.87	0	1	0	0
20230313114835	20.14	0.08	-60.08	20.87	0	1	0	0
20230313114836	20.18	0.16	-54.47	20.87	0	1	0	0
20230313114837	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114838	20.15	0.08	-60.07	20.87	0	1	0	0
20230313114840	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114841	20.15	0.12	-56.84	20.88	0	1	0	0
20230313114842	20.17	0.1	-58.3	20.87	0	1	0	0
20230313114843	20.18	0.1	-58.29	20.87	0	1	0	0
20230313114844	20.15	0.1	-58.31	20.87	0	1	0	0
20230313114845	20.15	0.16	-54.48	20.88	0	1	0	0
20230313114846	20.17	0.18	-53.49	20.88	0	1	0	0
20230313114847	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114848	20.17	0.14	-55.58	20.88	0	1	0	0
20230313114849	20.17	0.16	-54.47	20.86	0	1	0	0
20230313114850	20.15	0.04	-65.34	20.87	0	1	0	0
20230313114851	20.14	0.1	-58.31	20.87	0	1	0	0
20230313114852	20.15	0.1	-58.31	20.87	0	1	0	0
20230313114854	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114855	20.17	0.04	-65.33	20.87	0	1	0	0
20230313114856	20.15	0.14	-55.59	20.88	0	1	0	0
20230313114857	20.14	0.06	-62.3	20.86	0	1	0	0
20230313114858	20.17	0.16	-54.47	20.88	0	1	0	0
20230313114859	20.15	0.14	-55.59	20.87	0	1	0	0
20230313114900	20.14	0.18	-53.51	20.87	0	1	0	0
20230313114901	20.15	0.06	-62.29	20.87	0	1	0	0
20230313114902	20.15	0.16	-54.48	20.88	0	1	0	0
20230313114903	20.15	0.12	-56.84	20.86	0	1	0	0
20230313114904	20.18	0.1	-58.29	20.86	0	1	0	0
20230313114905	20.17	0.14	-55.58	20.88	0	1	0	0
20230313114906	20.17	0.1	-58.3	20.88	0	1	0	0
20230313114908	20.17	0.16	-54.47	20.87	0	1	0	0
20230313114909	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114910	20.18	0.12	-56.83	20.87	0	1	0	0
20230313114911	20.15	0.1	-58.31	20.87	0	1	0	0
20230313114912	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114913	20.15	0.2	-52.61	20.87	0	1	0	0
20230313114914	20.17	0.1	-58.3	20.87	0	1	0	0
20230313114915	20.14	0.1	-58.31	20.87	0	1	0	0
20230313114916	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114917	20.17	0.1	-58.3	20.88	0	1	0	0
20230313114918	20.14	0.14	-55.59	20.88	0	1	0	0
20230313114919	20.17	0.16	-54.47	20.88	0	1	0	0
20230313114920	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114921	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114922	20.15	0.16	-54.48	20.88	0	1	0	0
20230313114924	20.17	0.14	-55.58	20.87	0	1	0	0
20230313114925	20.17	0.08	-60.06	20.88	0	1	0	0
20230313114926	20.17	0.06	-62.28	20.87	0	1	0	0
20230313114927	20.14	0.12	-56.85	20.86	0	1	0	0
20230313114928	20.15	0.18	-53.5	20.87	0	1	0	0
20230313114929	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114930	20.18	0.14	-55.57	20.88	0	1	0	0
20230313114931	20.15	0.1	-58.31	20.87	0	1	0	0
20230313114932	20.17	0.02	-70.3	20.87	0	1	0	0
20230313114933	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114934	20.15	0.08	-60.07	20.88	0	1	0	0
20230313114935	20.17	0.08	-60.06	20.87	0	1	0	0
20230313114936	20.15	0.08	-60.07	20.87	0	1	0	0
20230313114937	20.18	0.18	-53.48	20.87	0	1	0	0
20230313114939	20.15	0.1	-58.31	20.87	0	1	0	0
20230313114940	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114941	20.18	0.1	-58.29	20.87	0	1	0	0
20230313114942	20.17	0.18	-53.49	20.87	0	1	0	0
20230313114943	20.15	0.08	-60.07	20.88	0	1	0	0
20230313114944	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114945	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114946	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114947	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114948	20.15	0.1	-58.31	20.87	0	1	0	0
20230313114949	20.14	0.14	-55.59	20.87	0	1	0	0
20230313114950	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114951	20.14	0.1	-58.31	20.87	0	1	0	0
20230313114952	20.18	0.14	-55.57	20.88	0	1	0	0
20230313114954	20.15	0.1	-58.31	20.87	0	1	0	0
20230313114955	20.18	0.16	-54.47	20.88	0	1	0	0
20230313114956	20.17	0.1	-58.3	20.87	0	1	0	0
20230313114957	20.14	0.08	-60.08	20.87	0	1	0	0
20230313114958	20.17	0.12	-56.83	20.87	0	1	0	0
20230313114959	20.17	0.18	-53.49	20.87	0	1	0	0
20230313115000	20.18	0.16	-54.47	20.88	0	1	0	0
20230313115001	20.14	0.12	-56.85	20.87	0	1	0	0
20230313115002	20.18	0.12	-56.83	20.87	0	1	0	0
20230313115003	20.18	0.08	-60.06	20.87	0	1	0	0
20230313115004	20.18	0.12	-56.83	20.87	0	1	0	0
20230313115005	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115006	20.14	0.08	-60.08	20.87	0	1	0	0
20230313115007	20.15	0.12	-56.84	20.87	0	1	0	0
20230313115009	20.17	0.06	-62.28	20.88	0	1	0	0
20230313115010	20.17	0.1	-58.3	20.87	0	1	0	0
20230313115011	20.15	0.14	-55.59	20.87	0	1	0	0
20230313115012	20.14	0.16	-54.49	20.88	0	1	0	0
20230313115013	20.17	0.1	-58.3	20.87	0	1	0	0
20230313115014	20.15	0.1	-58.31	20.87	0	1	0	0
20230313115015	20.15	0.1	-58.31	20.87	0	1	0	0
20230313115016	20.17	0.06	-62.28	20.87	0	1	0	0
20230313115017	20.17	0.06	-62.28	20.88	0	1	0	0
20230313115018	20.17	0.1	-58.3	20.88	0	1	0	0
20230313115019	20.18	0.1	-58.29	20.87	0	1	0	0
20230313115020	20.14	0.14	-55.59	20.88	0	1	0	0
20230313115021	20.17	0.14	-55.58	20.88	0	1	0	0
20230313115022	20.17	0.12	-56.83	20.88	0	1	0	0
20230313115024	20.15	0.08	-60.07	20.86	0	1	0	0
20230313115025	20.17	0.14	-55.58	20.88	0	1	0	0
20230313115026	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115027	20.15	0.14	-55.59	20.87	0	1	0	0
20230313115028	20.12	0.12	-56.86	20.87	0	1	0	0
20230313115029	20.14	0.18	-53.51	20.87	0	1	0	0
20230313115030	20.14	0.12	-56.85	20.88	0	1	0	0
20230313115031	20.18	0.06	-62.28	20.87	0	1	0	0
20230313115032	20.14	0.02	-70.31	20.88	0	1	0	0
20230313115033	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115034	20.14	0.12	-56.85	20.87	0	1	0	0
20230313115035	20.17	0.08	-60.06	20.87	0	1	0	0
20230313115036	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115037	20.17	0.18	-53.49	20.88	0	1	0	0
20230313115039	20.17	0.14	-55.58	20.88	0	1	0	0
20230313115040	20.18	0.1	-58.29	20.88	0	1	0	0
20230313115041	20.15	0.18	-53.5	20.87	0	1	0	0
20230313115042	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115043	20.17	0.14	-55.58	20.87	0	1	0	0
20230313115044	20.17	0.12	-56.83	20.88	0	1	0	0
20230313115045	20.15	0.1	-58.31	20.87	0	1	0	0
20230313115046	20.17	0.08	-60.06	20.88	0	1	0	0
20230313115047	20.14	0.14	-55.59	20.88	0	1	0	0
20230313115048	20.15	0.06	-62.29	20.88	0	1	0	0
20230313115049	20.17	0.12	-56.83	20.87	0	1	0	0
20230313115050	20.18	0.08	-60.06	20.88	0	1	0	0
20230313115051	20.17	0.14	-55.58	20.87	0	1	0	0
20230313115052	20.17	0.1	-58.3	20.88	0	1	0	0
20230313115054	20.15	0.1	-58.31	20.87	0	1	0	0
20230313115055	20.14	0.1	-58.31	20.87	0	1	0	0
20230313115056	20.14	0.16	-54.49	20.87	0	1	0	0
20230313115057	20.12	0.16	-54.5	20.87	0	1	0	0
20230313115058	20.17	0.14	-55.58	20.87	0	1	0	0
20230313115059	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115100	20.15	0.06	-62.29	20.87	0	1	0	0
20230313115101	20.15	0.16	-54.48	20.87	0	1	0	0
20230313115102	20.17	0.16	-54.47	20.88	0	1	0	0
20230313115103	20.17	0.06	-62.28	20.88	0	1	0	0
20230313115104	20.15	0.08	-60.07	20.87	0	1	0	0
20230313115105	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115106	20.15	0.08	-60.07	20.87	0	1	0	0
20230313115107	20.15	0.14	-55.59	20.87	0	1	0	0
20230313115109	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115110	20.17	0.12	-56.83	20.87	0	1	0	0
20230313115111	20.14	0.06	-62.3	20.88	0	1	0	0
20230313115112	20.14	0.2	-52.62	20.87	0	1	0	0
20230313115113	20.21	0.1	-58.28	20.87	0	1	0	0
20230313115114	20.15	0.06	-62.29	20.86	0	1	0	0
20230313115115	20.17	0.1	-58.3	20.87	0	1	0	0
20230313115116	20.14	0.16	-54.49	20.87	0	1	0	0
20230313115117	20.17	0.12	-56.83	20.87	0	1	0	0
20230313115118	20.17	0.1	-58.3	20.86	0	1	0	0
20230313115119	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115120	20.17	0.08	-60.06	20.88	0	1	0	0
20230313115121	20.12	0.16	-54.5	20.87	0	1	0	0
20230313115122	20.15	0.12	-56.84	20.87	0	1	0	0
20230313115123	20.15	0.16	-54.48	20.88	0	1	0	0
20230313115125	20.17	0.16	-54.47	20.86	0	1	0	0
20230313115126	20.17	0.1	-58.3	20.88	0	1	0	0
20230313115127	20.14	0.12	-56.85	20.88	0	1	0	0
20230313115128	20.17	0.08	-60.06	20.88	0	1	0	0
20230313115129	20.17	0.18	-53.49	20.88	0	1	0	0
20230313115130	20.17	0.1	-58.3	20.88	0	1	0	0
20230313115131	20.15	0.16	-54.48	20.87	0	1	0	0
20230313115132	20.17	0.16	-54.47	20.86	0	1	0	0
20230313115133	20.19	0.1	-58.29	20.88	0	1	0	0
20230313115134	20.17	0.08	-60.06	20.88	0	1	0	0
20230313115135	20.18	0.14	-55.57	20.88	0	1	0	0
20230313115136	20.17	0.1	-58.3	20.88	0	1	0	0
20230313115137	20.15	0.12	-56.84	20.87	0	1	0	0
20230313115138	20.14	0.12	-56.85	20.88	0	1	0	0
20230313115140	20.18	0.14	-55.57	20.88	0	1	0	0
20230313115141	20.14	0.12	-56.85	20.88	0	1	0	0
20230313115142	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115143	20.15	0.08	-60.07	20.88	0	1	0	0
20230313115144	20.17	0.16	-54.47	20.87	0	1	0	0
20230313115145	20.12	0.14	-55.6	20.88	0	1	0	0
20230313115146	20.18	0.16	-54.47	20.87	0	1	0	0
20230313115147	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115148	20.14	0.2	-52.62	20.88	0	1	0	0
20230313115149	20.17	0.1	-58.3	20.88	0	1	0	0
20230313115150	20.15	0.1	-58.31	20.88	0	1	0	0
20230313115151	20.15	0.14	-55.59	20.88	0	1	0	0
20230313115152	20.18	0.12	-56.83	20.86	0	1	0	0
20230313115153	20.14	0.06	-62.3	20.88	0	1	0	0
20230313115155	20.18	0.1	-58.29	20.88	0	1	0	0
20230313115156	20.14	0.1	-58.31	20.88	0	1	0	0
20230313115157	20.17	0.16	-54.47	20.88	0	1	0	0
20230313115158	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115159	20.15	0.14	-55.59	20.86	0	1	0	0
20230313115200	20.15	0.12	-56.84	20.88	0	1	0	0
20230313115201	20.17	0.14	-55.58	20.88	0	1	0	0
20230313115202	20.15	0.0	-88.94	20.88	0	1	0	0
20230313115203	20.15	0.14	-55.59	20.87	0	1	0	0
20230313115204	20.15	0.08	-60.07	20.88	0	1	0	0
